AccusedID,CaseID,AccusedName,Gender,Age,Address,Occupation,ArrestStatus,CriminalHistory,Mobile,Email,Nationality,IDProof,ArrestDate,BailStatus,CustodyStatus,FingerprintID,Photograph,Remarks
ACC00080,KSP/DIS018/2026/00080,Manjunath Kulkarni,Male,31,Resident of Belagavi Outer Ring Road,Unemployed / Daily Wager,Arrested,Yes (Repeat Offender),9876410080,accused.80@email.com,Indian,Aadhaar-5080-2080,2026-09-25,Bail Rejected,Judicial Custody,FP-2026-80,accused_80.jpg,Accused in Unknown Dead Body at Belagavi Traffic PS
ACC00081,KSP/DIS019/2026/00081,Karthik Hegde,Male,32,Resident of Dharwad Outer Ring Road,Unemployed / Daily Wager,Under Investigation,None,9876410081,accused.81@email.com,Indian,Aadhaar-5081-2081,2026-10-26,Under Judicial Review,Not in Custody,FP-2026-81,accused_81.jpg,Accused in Suicide Investigation at Dharwad Town PS
ACC00082,KSP/DIS020/2026/00082,Anil Shetty,Male,33,Resident of Hubballi City Outer Ring Road,Unemployed / Daily Wager,Arrested,None,9876410082,accused.82@email.com,Indian,Aadhaar-5082-2082,2026-11-27,Bail Rejected,Judicial Custody,FP-2026-82,accused_82.jpg,Accused in Property Disputes at Hubballi City Central PS
ACC00083,KSP/DIS021/2026/00083,Sunil Bhat,Male,34,Resident of Gadag Outer Ring Road,Unemployed / Daily Wager,Under Investigation,None,9876410083,accused.83@email.com,Indian,Aadhaar-5083-2083,2026-12-28,Under Judicial Review,Not in Custody,FP-2026-83,accused_83.jpg,Accused in Public Disturbance at Gadag Cyber Crime PS
ACC00084,KSP/DIS022/2026/00084,Praveen Deshmukh,Male,35,Resident of Haveri Outer Ring Road,Unemployed / Daily Wager,Arrested,Yes (Repeat Offender),9876410084,accused.84@email.com,Indian,Aadhaar-5084-2084,2026-01-01,Bail Rejected,Judicial Custody,FP-2026-84,accused_84.jpg,Accused in Synthetic Drugs (MDMA) at Haveri Traffic PS
ACC00085,KSP/DIS023/2026/00085,Ganesh Joshi,Male,36,Resident of Vijayapura Outer Ring Road,Unemployed / Daily Wager,Under Investigation,None,9876410085,accused.85@email.com,Indian,Aadhaar-5085-2085,2026-02-02,Under Judicial Review,Not in Custody,FP-2026-85,accused_85.jpg,Accused in Murder at Vijayapura Town PS
ACC00086,KSP/DIS024/2026/00086,Nitin Naik,Male,37,Resident of Bagalkote Outer Ring Road,Unemployed / Daily Wager,Arrested,None,9876410086,accused.86@email.com,Indian,Aadhaar-5086-2086,2026-03-03,Bail Rejected,Judicial Custody,FP-2026-86,accused_86.jpg,Accused in Attempt to Murder at Bagalkote Central PS
ACC00087,KSP/DIS025/2026/00087,Niranjan Iyengar,Male,38,Resident of Kalaburagi Outer Ring Road,Unemployed / Daily Wager,Under Investigation,None,9876410087,accused.87@email.com,Indian,Aadhaar-5087-2087,2026-04-04,Under Judicial Review,Not in Custody,FP-2026-87,accused_87.jpg,Accused in Assault & Grievous Hurt at Kalaburagi Cyber Crime PS
ACC00088,KSP/DIS026/2026/00088,Vikas Gowda,Male,39,Resident of Bidar Outer Ring Road,Unemployed / Daily Wager,Arrested,Yes (Repeat Offender),9876410088,accused.88@email.com,Indian,Aadhaar-5088-2088,2026-05-05,Bail Rejected,Judicial Custody,FP-2026-88,accused_88.jpg,Accused in Kidnapping at Bidar Traffic PS
ACC00089,KSP/DIS027/2026/00089,Rahul Patil,Male,40,Resident of Raichur Outer Ring Road,Unemployed / Daily Wager,Under Investigation,None,9876410089,accused.89@email.com,Indian,Aadhaar-5089-2089,2026-06-06,Under Judicial Review,Not in Custody,FP-2026-89,accused_89.jpg,Accused in Missing Person at Raichur Town PS
ACC00090,KSP/DIS028/2026/00090,Imran Kumar,Male,41,Resident of Koppal Outer Ring Road,Unemployed / Daily Wager,Arrested,None,9876410090,accused.90@email.com,Indian,Aadhaar-5090-2090,2026-07-07,Bail Rejected,Judicial Custody,FP-2026-90,accused_90.jpg,Accused in Theft at Koppal Central PS
ACC00091,KSP/DIS029/2026/00091,Ajay Rao,Male,42,Resident of Yadgir Outer Ring Road,Unemployed / Daily Wager,Under Investigation,None,9876410091,accused.91@email.com,Indian,Aadhaar-5091-2091,2026-08-08,Under Judicial Review,Not in Custody,FP-2026-91,accused_91.jpg,Accused in Vehicle Theft at Yadgir Cyber Crime PS
ACC00092,KSP/DIS030/2026/00092,Rohan Sharma,Male,43,Resident of Ballari Outer Ring Road,Unemployed / Daily Wager,Arrested,Yes (Repeat Offender),9876410092,accused.92@email.com,Indian,Aadhaar-5092-2092,2026-09-09,Bail Rejected,Judicial Custody,FP-2026-92,accused_92.jpg,Accused in Burglary at Ballari Traffic PS
ACC00093,KSP/DIS031/2026/00093,Deepak Nair,Male,44,Resident of Vijayanagara (Hospete) Outer Ring Road,Unemployed / Daily Wager,Under Investigation,None,9876410093,accused.93@email.com,Indian,Aadhaar-5093-2093,2026-10-10,Under Judicial Review,Not in Custody,FP-2026-93,accused_93.jpg,Accused in Robbery at Vijayanagara (Hospete) Town PS
ACC00094,KSP/DIS001/2026/00094,Sanjay Verma,Male,45,Resident of Bengaluru Urban Outer Ring Road,Unemployed / Daily Wager,Arrested,None,9876410094,accused.94@email.com,Indian,Aadhaar-5094-2094,2026-11-11,Bail Rejected,Judicial Custody,FP-2026-94,accused_94.jpg,Accused in Chain Snatching at Bengaluru Urban Traffic PS
ACC00095,KSP/DIS002/2026/00095,Mahesh Reddy,Male,46,Resident of Bengaluru Rural Outer Ring Road,Unemployed / Daily Wager,Under Investigation,None,9876410095,accused.95@email.com,Indian,Aadhaar-5095-2095,2026-12-12,Under Judicial Review,Not in Custody,FP-2026-95,accused_95.jpg,Accused in Cyber Crime at Bengaluru Rural Cyber Crime PS
ACC00096,KSP/DIS003/2026/00096,Santosh Khan,Male,47,Resident of Ramanagara Outer Ring Road,Unemployed / Daily Wager,Arrested,Yes (Repeat Offender),9876410096,accused.96@email.com,Indian,Aadhaar-5096-2096,2026-01-13,Bail Rejected,Judicial Custody,FP-2026-96,accused_96.jpg,Accused in UPI Fraud at Ramanagara Traffic PS
ACC00097,KSP/DIS004/2026/00097,Ramesh Mehta,Male,48,Resident of Chikkaballapura Outer Ring Road,Unemployed / Daily Wager,Under Investigation,None,9876410097,accused.97@email.com,Indian,Aadhaar-5097-2097,2026-02-14,Under Judicial Review,Not in Custody,FP-2026-97,accused_97.jpg,Accused in Online Banking Fraud at Chikkaballapura Town PS
ACC00098,KSP/DIS005/2026/00098,Suresh Kulkarni,Male,49,Resident of Kolar Outer Ring Road,Unemployed / Daily Wager,Arrested,None,9876410098,accused.98@email.com,Indian,Aadhaar-5098-2098,2026-03-15,Bail Rejected,Judicial Custody,FP-2026-98,accused_98.jpg,Accused in Identity Theft at Kolar Central PS
ACC00099,KSP/DIS006/2026/00099,Vijay Hegde,Male,50,Resident of Tumakuru Outer Ring Road,Unemployed / Daily Wager,Under Investigation,None,9876410099,accused.99@email.com,Indian,Aadhaar-5099-2099,2026-04-16,Under Judicial Review,Not in Custody,FP-2026-99,accused_99.jpg,Accused in ATM Fraud at Tumakuru Cyber Crime PS
ACC00100,KSP/DIS007/2026/00100,Manjunath Shetty,Male,51,Resident of Shivamogga Outer Ring Road,Unemployed / Daily Wager,Arrested,Yes (Repeat Offender),9876410100,accused.100@email.com,Indian,Aadhaar-5100-2100,2026-05-17,Bail Rejected,Judicial Custody,FP-2026-100,accused_100.jpg,Accused in Rape at Shivamogga Traffic PS
ACC00101,KSP/DIS008/2026/00101,Karthik Bhat,Male,52,Resident of Chitradurga Outer Ring Road,Unemployed / Daily Wager,Under Investigation,None,9876410101,accused.101@email.com,Indian,Aadhaar-5101-2101,2026-06-18,Under Judicial Review,Not in Custody,FP-2026-101,accused_101.jpg,Accused in Sexual Assault at Chitradurga Town PS
ACC00102,KSP/DIS009/2026/00102,Anil Deshmukh,Male,53,Resident of Davanagere Outer Ring Road,Unemployed / Daily Wager,Arrested,None,9876410102,accused.102@email.com,Indian,Aadhaar-5102-2102,2026-07-19,Bail Rejected,Judicial Custody,FP-2026-102,accused_102.jpg,Accused in POCSO at Davanagere Central PS
ACC00103,KSP/DIS010/2026/00103,Sunil Joshi,Male,54,Resident of Mysuru Outer Ring Road,Unemployed / Daily Wager,Under Investigation,None,9876410103,accused.103@email.com,Indian,Aadhaar-5103-2103,2026-08-20,Under Judicial Review,Not in Custody,FP-2026-103,accused_103.jpg,Accused in Domestic Violence at Mysuru Cyber Crime PS
ACC00104,KSP/DIS011/2026/00104,Praveen Naik,Male,55,Resident of Mandya Outer Ring Road,Unemployed / Daily Wager,Arrested,Yes (Repeat Offender),9876410104,accused.104@email.com,Indian,Aadhaar-5104-2104,2026-09-21,Bail Rejected,Judicial Custody,FP-2026-104,accused_104.jpg,Accused in Illegal Weapons at Mandya Traffic PS
ACC00105,KSP/DIS012/2026/00105,Ganesh Iyengar,Male,21,Resident of Hassan Outer Ring Road,Unemployed / Daily Wager,Under Investigation,None,9876410105,accused.105@email.com,Indian,Aadhaar-5105-2105,2026-10-22,Under Judicial Review,Not in Custody,FP-2026-105,accused_105.jpg,Accused in Drug Trafficking at Hassan Town PS
ACC00106,KSP/DIS013/2026/00106,Nitin Gowda,Male,22,Resident of Chamarajanagara Outer Ring Road,Unemployed / Daily Wager,Arrested,None,9876410106,accused.106@email.com,Indian,Aadhaar-5106-2106,2026-11-23,Bail Rejected,Judicial Custody,FP-2026-106,accused_106.jpg,Accused in Human Trafficking at Chamarajanagara Central PS
ACC00107,KSP/DIS014/2026/00107,Niranjan Patil,Male,23,Resident of Kodagu Outer Ring Road,Unemployed / Daily Wager,Under Investigation,None,9876410107,accused.107@email.com,Indian,Aadhaar-5107-2107,2026-12-24,Under Judicial Review,Not in Custody,FP-2026-107,accused_107.jpg,Accused in Gambling at Kodagu Cyber Crime PS
ACC00108,KSP/DIS015/2026/00108,Vikas Kumar,Male,24,Resident of Dakshina Kannada (Mangaluru) Outer Ring Road,Unemployed / Daily Wager,Arrested,Yes (Repeat Offender),9876410108,accused.108@email.com,Indian,Aadhaar-5108-2108,2026-01-25,Bail Rejected,Judicial Custody,FP-2026-108,accused_108.jpg,Accused in Wildlife Crime at Dakshina Kannada (Mangaluru) Traffic PS
ACC00109,KSP/DIS016/2026/00109,Rahul Rao,Male,25,Resident of Udupi Outer Ring Road,Unemployed / Daily Wager,Under Investigation,None,9876410109,accused.109@email.com,Indian,Aadhaar-5109-2109,2026-02-26,Under Judicial Review,Not in Custody,FP-2026-109,accused_109.jpg,Accused in Forest Crime at Udupi Town PS
ACC00110,KSP/DIS017/2026/00110,Imran Sharma,Male,26,Resident of Uttara Kannada (Karwar) Outer Ring Road,Unemployed / Daily Wager,Arrested,None,9876410110,accused.110@email.com,Indian,Aadhaar-5110-2110,2026-03-27,Bail Rejected,Judicial Custody,FP-2026-110,accused_110.jpg,Accused in Terror Related Activity at Uttara Kannada (Karwar) Central PS
ACC00111,KSP/DIS018/2026/00111,Ajay Nair,Male,27,Resident of Belagavi Outer Ring Road,Unemployed / Daily Wager,Under Investigation,None,9876410111,accused.111@email.com,Indian,Aadhaar-5111-2111,2026-04-28,Under Judicial Review,Not in Custody,FP-2026-111,accused_111.jpg,Accused in Corruption at Belagavi Cyber Crime PS
ACC00112,KSP/DIS019/2026/00112,Rohan Verma,Male,28,Resident of Dharwad Outer Ring Road,Unemployed / Daily Wager,Arrested,Yes (Repeat Offender),9876410112,accused.112@email.com,Indian,Aadhaar-5112-2112,2026-05-01,Bail Rejected,Judicial Custody,FP-2026-112,accused_112.jpg,Accused in Economic Offence at Dharwad Traffic PS
ACC00113,KSP/DIS020/2026/00113,Deepak Reddy,Male,29,Resident of Hubballi City Outer Ring Road,Unemployed / Daily Wager,Under Investigation,None,9876410113,accused.113@email.com,Indian,Aadhaar-5113-2113,2026-06-02,Under Judicial Review,Not in Custody,FP-2026-113,accused_113.jpg,Accused in White Collar Crime at Hubballi City Town PS
ACC00114,KSP/DIS021/2026/00114,Sanjay Khan,Male,30,Resident of Gadag Outer Ring Road,Unemployed / Daily Wager,Arrested,None,9876410114,accused.114@email.com,Indian,Aadhaar-5114-2114,2026-07-03,Bail Rejected,Judicial Custody,FP-2026-114,accused_114.jpg,Accused in Smuggling at Gadag Central PS
ACC00115,KSP/DIS022/2026/00115,Mahesh Mehta,Male,31,Resident of Haveri Outer Ring Road,Unemployed / Daily Wager,Under Investigation,None,9876410115,accused.115@email.com,Indian,Aadhaar-5115-2115,2026-08-04,Under Judicial Review,Not in Custody,FP-2026-115,accused_115.jpg,Accused in Extortion at Haveri Cyber Crime PS
ACC00116,KSP/DIS023/2026/00116,Santosh Kulkarni,Male,32,Resident of Vijayapura Outer Ring Road,Unemployed / Daily Wager,Arrested,Yes (Repeat Offender),9876410116,accused.116@email.com,Indian,Aadhaar-5116-2116,2026-09-05,Bail Rejected,Judicial Custody,FP-2026-116,accused_116.jpg,Accused in Blackmail at Vijayapura Traffic PS
ACC00117,KSP/DIS024/2026/00117,Ramesh Hegde,Male,33,Resident of Bagalkote Outer Ring Road,Unemployed / Daily Wager,Under Investigation,None,9876410117,accused.117@email.com,Indian,Aadhaar-5117-2117,2026-10-06,Under Judicial Review,Not in Custody,FP-2026-117,accused_117.jpg,Accused in Counterfeit Currency at Bagalkote Town PS
ACC00118,KSP/DIS025/2026/00118,Suresh Shetty,Male,34,Resident of Kalaburagi Outer Ring Road,Unemployed / Daily Wager,Arrested,None,9876410118,accused.118@email.com,Indian,Aadhaar-5118-2118,2026-11-07,Bail Rejected,Judicial Custody,FP-2026-118,accused_118.jpg,Accused in Fake Documents at Kalaburagi Central PS
ACC00119,KSP/DIS026/2026/00119,Vijay Bhat,Male,35,Resident of Bidar Outer Ring Road,Unemployed / Daily Wager,Under Investigation,None,9876410119,accused.119@email.com,Indian,Aadhaar-5119-2119,2026-12-08,Under Judicial Review,Not in Custody,FP-2026-119,accused_119.jpg,Accused in Hit and Run at Bidar Cyber Crime PS
ACC00120,KSP/DIS027/2026/00120,Manjunath Deshmukh,Male,36,Resident of Raichur Outer Ring Road,Unemployed / Daily Wager,Arrested,Yes (Repeat Offender),9876410120,accused.120@email.com,Indian,Aadhaar-5120-2120,2026-01-09,Bail Rejected,Judicial Custody,FP-2026-120,accused_120.jpg,Accused in Road Accident at Raichur Traffic PS
ACC00121,KSP/DIS028/2026/00121,Karthik Joshi,Male,37,Resident of Koppal Outer Ring Road,Unemployed / Daily Wager,Under Investigation,None,9876410121,accused.121@email.com,Indian,Aadhaar-5121-2121,2026-02-10,Under Judicial Review,Not in Custody,FP-2026-121,accused_121.jpg,Accused in Fire Incident at Koppal Town PS
ACC00122,KSP/DIS029/2026/00122,Anil Naik,Male,38,Resident of Yadgir Outer Ring Road,Unemployed / Daily Wager,Arrested,None,9876410122,accused.122@email.com,Indian,Aadhaar-5122-2122,2026-03-11,Bail Rejected,Judicial Custody,FP-2026-122,accused_122.jpg,Accused in Unknown Dead Body at Yadgir Central PS
ACC00123,KSP/DIS030/2026/00123,Sunil Iyengar,Male,39,Resident of Ballari Outer Ring Road,Unemployed / Daily Wager,Under Investigation,None,9876410123,accused.123@email.com,Indian,Aadhaar-5123-2123,2026-04-12,Under Judicial Review,Not in Custody,FP-2026-123,accused_123.jpg,Accused in Suicide Investigation at Ballari Cyber Crime PS
ACC00124,KSP/DIS031/2026/00124,Praveen Gowda,Male,40,Resident of Vijayanagara (Hospete) Outer Ring Road,Unemployed / Daily Wager,Arrested,Yes (Repeat Offender),9876410124,accused.124@email.com,Indian,Aadhaar-5124-2124,2026-05-13,Bail Rejected,Judicial Custody,FP-2026-124,accused_124.jpg,Accused in Property Disputes at Vijayanagara (Hospete) Traffic PS
ACC00125,KSP/DIS001/2026/00125,Ganesh Patil,Male,41,Resident of Bengaluru Urban Outer Ring Road,Unemployed / Daily Wager,Under Investigation,None,9876410125,accused.125@email.com,Indian,Aadhaar-5125-2125,2026-06-14,Under Judicial Review,Not in Custody,FP-2026-125,accused_125.jpg,Accused in Public Disturbance at Electronic City Police Station
ACC00126,KSP/DIS002/2026/00126,Nitin Kumar,Male,42,Resident of Bengaluru Rural Outer Ring Road,Unemployed / Daily Wager,Arrested,None,9876410126,accused.126@email.com,Indian,Aadhaar-5126-2126,2026-07-15,Bail Rejected,Judicial Custody,FP-2026-126,accused_126.jpg,Accused in Synthetic Drugs (MDMA) at Bengaluru Rural Central PS
ACC00127,KSP/DIS003/2026/00127,Niranjan Rao,Male,43,Resident of Ramanagara Outer Ring Road,Unemployed / Daily Wager,Under Investigation,None,9876410127,accused.127@email.com,Indian,Aadhaar-5127-2127,2026-08-16,Under Judicial Review,Not in Custody,FP-2026-127,accused_127.jpg,Accused in Murder at Ramanagara Cyber Crime PS
ACC00128,KSP/DIS004/2026/00128,Vikas Sharma,Male,44,Resident of Chikkaballapura Outer Ring Road,Unemployed / Daily Wager,Arrested,Yes (Repeat Offender),9876410128,accused.128@email.com,Indian,Aadhaar-5128-2128,2026-09-17,Bail Rejected,Judicial Custody,FP-2026-128,accused_128.jpg,Accused in Attempt to Murder at Chikkaballapura Traffic PS
ACC00129,KSP/DIS005/2026/00129,Rahul Nair,Male,45,Resident of Kolar Outer Ring Road,Unemployed / Daily Wager,Under Investigation,None,9876410129,accused.129@email.com,Indian,Aadhaar-5129-2129,2026-10-18,Under Judicial Review,Not in Custody,FP-2026-129,accused_129.jpg,Accused in Assault & Grievous Hurt at Kolar Town PS
ACC00130,KSP/DIS006/2026/00130,Imran Verma,Male,46,Resident of Tumakuru Outer Ring Road,Unemployed / Daily Wager,Arrested,None,9876410130,accused.130@email.com,Indian,Aadhaar-5130-2130,2026-11-19,Bail Rejected,Judicial Custody,FP-2026-130,accused_130.jpg,Accused in Kidnapping at Tumakuru Central PS
ACC00131,KSP/DIS007/2026/00131,Ajay Reddy,Male,47,Resident of Shivamogga Outer Ring Road,Unemployed / Daily Wager,Under Investigation,None,9876410131,accused.131@email.com,Indian,Aadhaar-5131-2131,2026-12-20,Under Judicial Review,Not in Custody,FP-2026-131,accused_131.jpg,Accused in Missing Person at Shivamogga Cyber Crime PS
ACC00132,KSP/DIS008/2026/00132,Rohan Khan,Male,48,Resident of Chitradurga Outer Ring Road,Unemployed / Daily Wager,Arrested,Yes (Repeat Offender),9876410132,accused.132@email.com,Indian,Aadhaar-5132-2132,2026-01-21,Bail Rejected,Judicial Custody,FP-2026-132,accused_132.jpg,Accused in Theft at Chitradurga Traffic PS
ACC00133,KSP/DIS009/2026/00133,Deepak Mehta,Male,49,Resident of Davanagere Outer Ring Road,Unemployed / Daily Wager,Under Investigation,None,9876410133,accused.133@email.com,Indian,Aadhaar-5133-2133,2026-02-22,Under Judicial Review,Not in Custody,FP-2026-133,accused_133.jpg,Accused in Vehicle Theft at Davanagere Town PS
ACC00134,KSP/DIS010/2026/00134,Sanjay Kulkarni,Male,50,Resident of Mysuru Outer Ring Road,Unemployed / Daily Wager,Arrested,None,9876410134,accused.134@email.com,Indian,Aadhaar-5134-2134,2026-03-23,Bail Rejected,Judicial Custody,FP-2026-134,accused_134.jpg,Accused in Burglary at Mysuru Central PS
ACC00135,KSP/DIS011/2026/00135,Mahesh Hegde,Male,51,Resident of Mandya Outer Ring Road,Unemployed / Daily Wager,Under Investigation,None,9876410135,accused.135@email.com,Indian,Aadhaar-5135-2135,2026-04-24,Under Judicial Review,Not in Custody,FP-2026-135,accused_135.jpg,Accused in Robbery at Mandya Cyber Crime PS
ACC00136,KSP/DIS012/2026/00136,Santosh Shetty,Male,52,Resident of Hassan Outer Ring Road,Unemployed / Daily Wager,Arrested,Yes (Repeat Offender),9876410136,accused.136@email.com,Indian,Aadhaar-5136-2136,2026-05-25,Bail Rejected,Judicial Custody,FP-2026-136,accused_136.jpg,Accused in Chain Snatching at Hassan Traffic PS
ACC00137,KSP/DIS013/2026/00137,Ramesh Bhat,Male,53,Resident of Chamarajanagara Outer Ring Road,Unemployed / Daily Wager,Under Investigation,None,9876410137,accused.137@email.com,Indian,Aadhaar-5137-2137,2026-06-26,Under Judicial Review,Not in Custody,FP-2026-137,accused_137.jpg,Accused in Cyber Crime at Chamarajanagara Town PS
ACC00138,KSP/DIS014/2026/00138,Suresh Deshmukh,Male,54,Resident of Kodagu Outer Ring Road,Unemployed / Daily Wager,Arrested,None,9876410138,accused.138@email.com,Indian,Aadhaar-5138-2138,2026-07-27,Bail Rejected,Judicial Custody,FP-2026-138,accused_138.jpg,Accused in UPI Fraud at Kodagu Central PS
ACC00139,KSP/DIS015/2026/00139,Vijay Joshi,Male,55,Resident of Dakshina Kannada (Mangaluru) Outer Ring Road,Unemployed / Daily Wager,Under Investigation,None,9876410139,accused.139@email.com,Indian,Aadhaar-5139-2139,2026-08-28,Under Judicial Review,Not in Custody,FP-2026-139,accused_139.jpg,Accused in Online Banking Fraud at Dakshina Kannada (Mangaluru) Cyber Crime PS
ACC00140,KSP/DIS016/2026/00140,Manjunath Naik,Male,21,Resident of Udupi Outer Ring Road,Unemployed / Daily Wager,Arrested,Yes (Repeat Offender),9876410140,accused.140@email.com,Indian,Aadhaar-5140-2140,2026-09-01,Bail Rejected,Judicial Custody,FP-2026-140,accused_140.jpg,Accused in Identity Theft at Udupi Traffic PS
ACC00141,KSP/DIS017/2026/00141,Karthik Iyengar,Male,22,Resident of Uttara Kannada (Karwar) Outer Ring Road,Unemployed / Daily Wager,Under Investigation,None,9876410141,accused.141@email.com,Indian,Aadhaar-5141-2141,2026-10-02,Under Judicial Review,Not in Custody,FP-2026-141,accused_141.jpg,Accused in ATM Fraud at Uttara Kannada (Karwar) Town PS
