VictimID,CaseID,VictimName,Gender,Age,Mobile,Address,Occupation,InjuryType,Statement,Email,InjurySeverity,MedicalReport,HospitalName,VictimStatus,EmergencyContact,IDProof
VIC00081,KSP/DIS019/2026/00081,Sunita Mehta,Female,56,9876110081,"Dharwad Town PS Sector 2, Dharwad",Business Owner,Minor Contusion,Statement of Sunita Mehta recorded regarding Suicide Investigation.,victim.81@ksp-citizen.in,Mild,MR81,Dharwad District General Hospital,Safe & Recovered,9876210081,Aadhaar-4081-1081
VIC00082,KSP/DIS020/2026/00082,Vijay Kulkarni,Male,57,9876110082,"Hubballi City Central PS Sector 3, Hubballi City",IT Software Engineer,Minor Contusion,Statement of Vijay Kulkarni recorded regarding Property Disputes.,victim.82@ksp-citizen.in,Mild,MR82,Hubballi City District General Hospital,Safe & Recovered,9876210082,Aadhaar-4082-1082
VIC00083,KSP/DIS021/2026/00083,Manjunath Hegde,Male,58,9876110083,"Gadag Cyber Crime PS Sector 4, Gadag",Business Owner,Minor Contusion,Statement of Manjunath Hegde recorded regarding Public Disturbance.,victim.83@ksp-citizen.in,Mild,MR83,Gadag District General Hospital,Safe & Recovered,9876210083,Aadhaar-4083-1083
VIC00084,KSP/DIS022/2026/00084,Meena Shetty,Female,59,9876110084,"Haveri Traffic PS Sector 5, Haveri",IT Software Engineer,Minor Contusion,Statement of Meena Shetty recorded regarding Synthetic Drugs (MDMA).,victim.84@ksp-citizen.in,Mild,MR84,Haveri District General Hospital,Safe & Recovered,9876210084,Aadhaar-4084-1084
VIC00085,KSP/DIS023/2026/00085,Anil Bhat,Male,60,9876110085,"Vijayapura Town PS Sector 1, Vijayapura",Business Owner,Fatal Injury,Statement of Anil Bhat recorded regarding Murder.,victim.85@ksp-citizen.in,Critical,MR85,Vijayapura District General Hospital,Deceased,9876210085,Aadhaar-4085-1085
VIC00086,KSP/DIS024/2026/00086,Sunil Deshmukh,Male,61,9876110086,"Bagalkote Central PS Sector 2, Bagalkote",IT Software Engineer,Fatal Injury,Statement of Sunil Deshmukh recorded regarding Attempt to Murder.,victim.86@ksp-citizen.in,Critical,MR86,Bagalkote District General Hospital,Deceased,9876210086,Aadhaar-4086-1086
VIC00087,KSP/DIS025/2026/00087,Bhavya Joshi,Female,62,9876110087,"Kalaburagi Cyber Crime PS Sector 3, Kalaburagi",Business Owner,Minor Contusion,Statement of Bhavya Joshi recorded regarding Assault & Grievous Hurt.,victim.87@ksp-citizen.in,Mild,MR87,Kalaburagi District General Hospital,Safe & Recovered,9876210087,Aadhaar-4087-1087
VIC00088,KSP/DIS026/2026/00088,Ganesh Naik,Male,63,9876110088,"Bidar Traffic PS Sector 4, Bidar",IT Software Engineer,Minor Contusion,Statement of Ganesh Naik recorded regarding Kidnapping.,victim.88@ksp-citizen.in,Mild,MR88,Bidar District General Hospital,Safe & Recovered,9876210088,Aadhaar-4088-1088
VIC00089,KSP/DIS027/2026/00089,Nitin Iyengar,Male,64,9876110089,"Raichur Town PS Sector 5, Raichur",Business Owner,Minor Contusion,Statement of Nitin Iyengar recorded regarding Missing Person.,victim.89@ksp-citizen.in,Mild,MR89,Raichur District General Hospital,Safe & Recovered,9876210089,Aadhaar-4089-1089
VIC00090,KSP/DIS028/2026/00090,Ananya Gowda,Female,20,9876110090,"Koppal Central PS Sector 1, Koppal",IT Software Engineer,Minor Contusion,Statement of Ananya Gowda recorded regarding Theft.,victim.90@ksp-citizen.in,Mild,MR90,Koppal District General Hospital,Safe & Recovered,9876210090,Aadhaar-4090-1090
VIC00091,KSP/DIS029/2026/00091,Vikas Patil,Male,21,9876110091,"Yadgir Cyber Crime PS Sector 2, Yadgir",Business Owner,Minor Contusion,Statement of Vikas Patil recorded regarding Vehicle Theft.,victim.91@ksp-citizen.in,Mild,MR91,Yadgir District General Hospital,Safe & Recovered,9876210091,Aadhaar-4091-1091
VIC00092,KSP/DIS030/2026/00092,Rahul Kumar,Male,22,9876110092,"Ballari Traffic PS Sector 3, Ballari",IT Software Engineer,Minor Contusion,Statement of Rahul Kumar recorded regarding Burglary.,victim.92@ksp-citizen.in,Mild,MR92,Ballari District General Hospital,Safe & Recovered,9876210092,Aadhaar-4092-1092
VIC00093,KSP/DIS031/2026/00093,Pooja Rao,Female,23,9876110093,"Vijayanagara (Hospete) Town PS Sector 4, Vijayanagara (Hospete)",Business Owner,Minor Contusion,Statement of Pooja Rao recorded regarding Robbery.,victim.93@ksp-citizen.in,Mild,MR93,Vijayanagara (Hospete) District General Hospital,Safe & Recovered,9876210093,Aadhaar-4093-1093
VIC00094,KSP/DIS001/2026/00094,Ajay Sharma,Male,24,9876110094,"Bengaluru Urban Traffic PS Sector 5, Bengaluru Urban",IT Software Engineer,Minor Contusion,Statement of Ajay Sharma recorded regarding Chain Snatching.,victim.94@ksp-citizen.in,Mild,MR94,Bengaluru Urban District General Hospital,Safe & Recovered,9876210094,Aadhaar-4094-1094
VIC00095,KSP/DIS002/2026/00095,Rohan Nair,Male,25,9876110095,"Bengaluru Rural Cyber Crime PS Sector 1, Bengaluru Rural",Business Owner,Minor Contusion,Statement of Rohan Nair recorded regarding Cyber Crime.,victim.95@ksp-citizen.in,Mild,MR95,Bengaluru Rural District General Hospital,Safe & Recovered,9876210095,Aadhaar-4095-1095
VIC00096,KSP/DIS003/2026/00096,Sunita Verma,Female,26,9876110096,"Ramanagara Traffic PS Sector 2, Ramanagara",IT Software Engineer,Minor Contusion,Statement of Sunita Verma recorded regarding UPI Fraud.,victim.96@ksp-citizen.in,Mild,MR96,Ramanagara District General Hospital,Safe & Recovered,9876210096,Aadhaar-4096-1096
VIC00097,KSP/DIS004/2026/00097,Sanjay Reddy,Male,27,9876110097,"Chikkaballapura Town PS Sector 3, Chikkaballapura",Business Owner,Minor Contusion,Statement of Sanjay Reddy recorded regarding Online Banking Fraud.,victim.97@ksp-citizen.in,Mild,MR97,Chikkaballapura District General Hospital,Safe & Recovered,9876210097,Aadhaar-4097-1097
VIC00098,KSP/DIS005/2026/00098,Mahesh Khan,Male,28,9876110098,"Kolar Central PS Sector 4, Kolar",IT Software Engineer,Minor Contusion,Statement of Mahesh Khan recorded regarding Identity Theft.,victim.98@ksp-citizen.in,Mild,MR98,Kolar District General Hospital,Safe & Recovered,9876210098,Aadhaar-4098-1098
VIC00099,KSP/DIS006/2026/00099,Meena Mehta,Female,29,9876110099,"Tumakuru Cyber Crime PS Sector 5, Tumakuru",Business Owner,Minor Contusion,Statement of Meena Mehta recorded regarding ATM Fraud.,victim.99@ksp-citizen.in,Mild,MR99,Tumakuru District General Hospital,Safe & Recovered,9876210099,Aadhaar-4099-1099
VIC00100,KSP/DIS007/2026/00100,Ramesh Kulkarni,Male,30,9876110100,"Shivamogga Traffic PS Sector 1, Shivamogga",IT Software Engineer,Minor Contusion,Statement of Ramesh Kulkarni recorded regarding Rape.,victim.100@ksp-citizen.in,Mild,MR100,Shivamogga District General Hospital,Safe & Recovered,9876210100,Aadhaar-4100-1100
VIC00101,KSP/DIS008/2026/00101,Suresh Hegde,Male,31,9876110101,"Chitradurga Town PS Sector 2, Chitradurga",Business Owner,Minor Contusion,Statement of Suresh Hegde recorded regarding Sexual Assault.,victim.101@ksp-citizen.in,Mild,MR101,Chitradurga District General Hospital,Safe & Recovered,9876210101,Aadhaar-4101-1101
VIC00102,KSP/DIS009/2026/00102,Bhavya Shetty,Female,32,9876110102,"Davanagere Central PS Sector 3, Davanagere",IT Software Engineer,Minor Contusion,Statement of Bhavya Shetty recorded regarding POCSO.,victim.102@ksp-citizen.in,Mild,MR102,Davanagere District General Hospital,Safe & Recovered,9876210102,Aadhaar-4102-1102
VIC00103,KSP/DIS010/2026/00103,Manjunath Bhat,Male,33,9876110103,"Mysuru Cyber Crime PS Sector 4, Mysuru",Business Owner,Minor Contusion,Statement of Manjunath Bhat recorded regarding Domestic Violence.,victim.103@ksp-citizen.in,Mild,MR103,Mysuru District General Hospital,Safe & Recovered,9876210103,Aadhaar-4103-1103
VIC00104,KSP/DIS011/2026/00104,Karthik Deshmukh,Male,34,9876110104,"Mandya Traffic PS Sector 5, Mandya",IT Software Engineer,Minor Contusion,Statement of Karthik Deshmukh recorded regarding Illegal Weapons.,victim.104@ksp-citizen.in,Mild,MR104,Mandya District General Hospital,Safe & Recovered,9876210104,Aadhaar-4104-1104
VIC00105,KSP/DIS012/2026/00105,Ananya Joshi,Female,35,9876110105,"Hassan Town PS Sector 1, Hassan",Business Owner,Minor Contusion,Statement of Ananya Joshi recorded regarding Drug Trafficking.,victim.105@ksp-citizen.in,Mild,MR105,Hassan District General Hospital,Safe & Recovered,9876210105,Aadhaar-4105-1105
VIC00106,KSP/DIS013/2026/00106,Sunil Naik,Male,36,9876110106,"Chamarajanagara Central PS Sector 2, Chamarajanagara",IT Software Engineer,Minor Contusion,Statement of Sunil Naik recorded regarding Human Trafficking.,victim.106@ksp-citizen.in,Mild,MR106,Chamarajanagara District General Hospital,Safe & Recovered,9876210106,Aadhaar-4106-1106
VIC00107,KSP/DIS014/2026/00107,Praveen Iyengar,Male,37,9876110107,"Kodagu Cyber Crime PS Sector 3, Kodagu",Business Owner,Minor Contusion,Statement of Praveen Iyengar recorded regarding Gambling.,victim.107@ksp-citizen.in,Mild,MR107,Kodagu District General Hospital,Safe & Recovered,9876210107,Aadhaar-4107-1107
VIC00108,KSP/DIS015/2026/00108,Pooja Gowda,Female,38,9876110108,"Dakshina Kannada (Mangaluru) Traffic PS Sector 4, Dakshina Kannada (Mangaluru)",IT Software Engineer,Minor Contusion,Statement of Pooja Gowda recorded regarding Wildlife Crime.,victim.108@ksp-citizen.in,Mild,MR108,Dakshina Kannada (Mangaluru) District General Hospital,Safe & Recovered,9876210108,Aadhaar-4108-1108
VIC00109,KSP/DIS016/2026/00109,Nitin Patil,Male,39,9876110109,"Udupi Town PS Sector 5, Udupi",Business Owner,Minor Contusion,Statement of Nitin Patil recorded regarding Forest Crime.,victim.109@ksp-citizen.in,Mild,MR109,Udupi District General Hospital,Safe & Recovered,9876210109,Aadhaar-4109-1109
VIC00110,KSP/DIS017/2026/00110,Niranjan Kumar,Male,40,9876110110,"Uttara Kannada (Karwar) Central PS Sector 1, Uttara Kannada (Karwar)",IT Software Engineer,Minor Contusion,Statement of Niranjan Kumar recorded regarding Terror Related Activity.,victim.110@ksp-citizen.in,Mild,MR110,Uttara Kannada (Karwar) District General Hospital,Safe & Recovered,9876210110,Aadhaar-4110-1110
VIC00111,KSP/DIS018/2026/00111,Sunita Rao,Female,41,9876110111,"Belagavi Cyber Crime PS Sector 2, Belagavi",Business Owner,Minor Contusion,Statement of Sunita Rao recorded regarding Corruption.,victim.111@ksp-citizen.in,Mild,MR111,Belagavi District General Hospital,Safe & Recovered,9876210111,Aadhaar-4111-1111
VIC00112,KSP/DIS019/2026/00112,Rahul Sharma,Male,42,9876110112,"Dharwad Traffic PS Sector 3, Dharwad",IT Software Engineer,Minor Contusion,Statement of Rahul Sharma recorded regarding Economic Offence.,victim.112@ksp-citizen.in,Mild,MR112,Dharwad District General Hospital,Safe & Recovered,9876210112,Aadhaar-4112-1112
VIC00113,KSP/DIS020/2026/00113,Imran Nair,Male,43,9876110113,"Hubballi City Town PS Sector 4, Hubballi City",Business Owner,Minor Contusion,Statement of Imran Nair recorded regarding White Collar Crime.,victim.113@ksp-citizen.in,Mild,MR113,Hubballi City District General Hospital,Safe & Recovered,9876210113,Aadhaar-4113-1113
VIC00114,KSP/DIS021/2026/00114,Meena Verma,Female,44,9876110114,"Gadag Central PS Sector 5, Gadag",IT Software Engineer,Minor Contusion,Statement of Meena Verma recorded regarding Smuggling.,victim.114@ksp-citizen.in,Mild,MR114,Gadag District General Hospital,Safe & Recovered,9876210114,Aadhaar-4114-1114
VIC00115,KSP/DIS022/2026/00115,Rohan Reddy,Male,45,9876110115,"Haveri Cyber Crime PS Sector 1, Haveri",Business Owner,Minor Contusion,Statement of Rohan Reddy recorded regarding Extortion.,victim.115@ksp-citizen.in,Mild,MR115,Haveri District General Hospital,Safe & Recovered,9876210115,Aadhaar-4115-1115
VIC00116,KSP/DIS023/2026/00116,Deepak Khan,Male,46,9876110116,"Vijayapura Traffic PS Sector 2, Vijayapura",IT Software Engineer,Minor Contusion,Statement of Deepak Khan recorded regarding Blackmail.,victim.116@ksp-citizen.in,Mild,MR116,Vijayapura District General Hospital,Safe & Recovered,9876210116,Aadhaar-4116-1116
VIC00117,KSP/DIS024/2026/00117,Bhavya Mehta,Female,47,9876110117,"Bagalkote Town PS Sector 3, Bagalkote",Business Owner,Minor Contusion,Statement of Bhavya Mehta recorded regarding Counterfeit Currency.,victim.117@ksp-citizen.in,Mild,MR117,Bagalkote District General Hospital,Safe & Recovered,9876210117,Aadhaar-4117-1117
VIC00118,KSP/DIS025/2026/00118,Mahesh Kulkarni,Male,48,9876110118,"Kalaburagi Central PS Sector 4, Kalaburagi",IT Software Engineer,Minor Contusion,Statement of Mahesh Kulkarni recorded regarding Fake Documents.,victim.118@ksp-citizen.in,Mild,MR118,Kalaburagi District General Hospital,Safe & Recovered,9876210118,Aadhaar-4118-1118
VIC00119,KSP/DIS026/2026/00119,Santosh Hegde,Male,49,9876110119,"Bidar Cyber Crime PS Sector 5, Bidar",Business Owner,Minor Contusion,Statement of Santosh Hegde recorded regarding Hit and Run.,victim.119@ksp-citizen.in,Mild,MR119,Bidar District General Hospital,Safe & Recovered,9876210119,Aadhaar-4119-1119
VIC00120,KSP/DIS027/2026/00120,Ananya Shetty,Female,50,9876110120,"Raichur Traffic PS Sector 1, Raichur",IT Software Engineer,Minor Contusion,Statement of Ananya Shetty recorded regarding Road Accident.,victim.120@ksp-citizen.in,Mild,MR120,Raichur District General Hospital,Safe & Recovered,9876210120,Aadhaar-4120-1120
VIC00121,KSP/DIS028/2026/00121,Suresh Bhat,Male,51,9876110121,"Koppal Town PS Sector 2, Koppal",Business Owner,Minor Contusion,Statement of Suresh Bhat recorded regarding Fire Incident.,victim.121@ksp-citizen.in,Mild,MR121,Koppal District General Hospital,Safe & Recovered,9876210121,Aadhaar-4121-1121
VIC00122,KSP/DIS029/2026/00122,Vijay Deshmukh,Male,52,9876110122,"Yadgir Central PS Sector 3, Yadgir",IT Software Engineer,Minor Contusion,Statement of Vijay Deshmukh recorded regarding Unknown Dead Body.,victim.122@ksp-citizen.in,Mild,MR122,Yadgir District General Hospital,Safe & Recovered,9876210122,Aadhaar-4122-1122
VIC00123,KSP/DIS030/2026/00123,Pooja Joshi,Female,53,9876110123,"Ballari Cyber Crime PS Sector 4, Ballari",Business Owner,Minor Contusion,Statement of Pooja Joshi recorded regarding Suicide Investigation.,victim.123@ksp-citizen.in,Mild,MR123,Ballari District General Hospital,Safe & Recovered,9876210123,Aadhaar-4123-1123
VIC00124,KSP/DIS031/2026/00124,Karthik Naik,Male,54,9876110124,"Vijayanagara (Hospete) Traffic PS Sector 5, Vijayanagara (Hospete)",IT Software Engineer,Minor Contusion,Statement of Karthik Naik recorded regarding Property Disputes.,victim.124@ksp-citizen.in,Mild,MR124,Vijayanagara (Hospete) District General Hospital,Safe & Recovered,9876210124,Aadhaar-4124-1124
VIC00125,KSP/DIS001/2026/00125,Anil Iyengar,Male,55,9876110125,"Electronic City Police Station Sector 1, Bengaluru Urban",Business Owner,Minor Contusion,Statement of Anil Iyengar recorded regarding Public Disturbance.,victim.125@ksp-citizen.in,Mild,MR125,Bengaluru Urban District General Hospital,Safe & Recovered,9876210125,Aadhaar-4125-1125
VIC00126,KSP/DIS002/2026/00126,Sunita Gowda,Female,56,9876110126,"Bengaluru Rural Central PS Sector 2, Bengaluru Rural",IT Software Engineer,Minor Contusion,Statement of Sunita Gowda recorded regarding Synthetic Drugs (MDMA).,victim.126@ksp-citizen.in,Mild,MR126,Bengaluru Rural District General Hospital,Safe & Recovered,9876210126,Aadhaar-4126-1126
VIC00127,KSP/DIS003/2026/00127,Praveen Patil,Male,57,9876110127,"Ramanagara Cyber Crime PS Sector 3, Ramanagara",Business Owner,Fatal Injury,Statement of Praveen Patil recorded regarding Murder.,victim.127@ksp-citizen.in,Critical,MR127,Ramanagara District General Hospital,Deceased,9876210127,Aadhaar-4127-1127
VIC00128,KSP/DIS004/2026/00128,Ganesh Kumar,Male,58,9876110128,"Chikkaballapura Traffic PS Sector 4, Chikkaballapura",IT Software Engineer,Fatal Injury,Statement of Ganesh Kumar recorded regarding Attempt to Murder.,victim.128@ksp-citizen.in,Critical,MR128,Chikkaballapura District General Hospital,Deceased,9876210128,Aadhaar-4128-1128
VIC00129,KSP/DIS005/2026/00129,Meena Rao,Female,59,9876110129,"Kolar Town PS Sector 5, Kolar",Business Owner,Minor Contusion,Statement of Meena Rao recorded regarding Assault & Grievous Hurt.,victim.129@ksp-citizen.in,Mild,MR129,Kolar District General Hospital,Safe & Recovered,9876210129,Aadhaar-4129-1129
VIC00130,KSP/DIS006/2026/00130,Niranjan Sharma,Male,60,9876110130,"Tumakuru Central PS Sector 1, Tumakuru",IT Software Engineer,Minor Contusion,Statement of Niranjan Sharma recorded regarding Kidnapping.,victim.130@ksp-citizen.in,Mild,MR130,Tumakuru District General Hospital,Safe & Recovered,9876210130,Aadhaar-4130-1130
VIC00131,KSP/DIS007/2026/00131,Vikas Nair,Male,61,9876110131,"Shivamogga Cyber Crime PS Sector 2, Shivamogga",Business Owner,Minor Contusion,Statement of Vikas Nair recorded regarding Missing Person.,victim.131@ksp-citizen.in,Mild,MR131,Shivamogga District General Hospital,Safe & Recovered,9876210131,Aadhaar-4131-1131
VIC00132,KSP/DIS008/2026/00132,Bhavya Verma,Female,62,9876110132,"Chitradurga Traffic PS Sector 3, Chitradurga",IT Software Engineer,Minor Contusion,Statement of Bhavya Verma recorded regarding Theft.,victim.132@ksp-citizen.in,Mild,MR132,Chitradurga District General Hospital,Safe & Recovered,9876210132,Aadhaar-4132-1132
VIC00133,KSP/DIS009/2026/00133,Imran Reddy,Male,63,9876110133,"Davanagere Town PS Sector 4, Davanagere",Business Owner,Minor Contusion,Statement of Imran Reddy recorded regarding Vehicle Theft.,victim.133@ksp-citizen.in,Mild,MR133,Davanagere District General Hospital,Safe & Recovered,9876210133,Aadhaar-4133-1133
VIC00134,KSP/DIS010/2026/00134,Ajay Khan,Male,64,9876110134,"Mysuru Central PS Sector 5, Mysuru",IT Software Engineer,Minor Contusion,Statement of Ajay Khan recorded regarding Burglary.,victim.134@ksp-citizen.in,Mild,MR134,Mysuru District General Hospital,Safe & Recovered,9876210134,Aadhaar-4134-1134
VIC00135,KSP/DIS011/2026/00135,Ananya Mehta,Female,20,9876110135,"Mandya Cyber Crime PS Sector 1, Mandya",Business Owner,Minor Contusion,Statement of Ananya Mehta recorded regarding Robbery.,victim.135@ksp-citizen.in,Mild,MR135,Mandya District General Hospital,Safe & Recovered,9876210135,Aadhaar-4135-1135
VIC00136,KSP/DIS012/2026/00136,Deepak Kulkarni,Male,21,9876110136,"Hassan Traffic PS Sector 2, Hassan",IT Software Engineer,Minor Contusion,Statement of Deepak Kulkarni recorded regarding Chain Snatching.,victim.136@ksp-citizen.in,Mild,MR136,Hassan District General Hospital,Safe & Recovered,9876210136,Aadhaar-4136-1136
VIC00137,KSP/DIS013/2026/00137,Sanjay Hegde,Male,22,9876110137,"Chamarajanagara Town PS Sector 3, Chamarajanagara",Business Owner,Minor Contusion,Statement of Sanjay Hegde recorded regarding Cyber Crime.,victim.137@ksp-citizen.in,Mild,MR137,Chamarajanagara District General Hospital,Safe & Recovered,9876210137,Aadhaar-4137-1137
VIC00138,KSP/DIS014/2026/00138,Pooja Shetty,Female,23,9876110138,"Kodagu Central PS Sector 4, Kodagu",IT Software Engineer,Minor Contusion,Statement of Pooja Shetty recorded regarding UPI Fraud.,victim.138@ksp-citizen.in,Mild,MR138,Kodagu District General Hospital,Safe & Recovered,9876210138,Aadhaar-4138-1138
VIC00139,KSP/DIS015/2026/00139,Santosh Bhat,Male,24,9876110139,"Dakshina Kannada (Mangaluru) Cyber Crime PS Sector 5, Dakshina Kannada (Mangaluru)",Business Owner,Minor Contusion,Statement of Santosh Bhat recorded regarding Online Banking Fraud.,victim.139@ksp-citizen.in,Mild,MR139,Dakshina Kannada (Mangaluru) District General Hospital,Safe & Recovered,9876210139,Aadhaar-4139-1139
VIC00140,KSP/DIS016/2026/00140,Ramesh Deshmukh,Male,25,9876110140,"Udupi Traffic PS Sector 1, Udupi",IT Software Engineer,Minor Contusion,Statement of Ramesh Deshmukh recorded regarding Identity Theft.,victim.140@ksp-citizen.in,Mild,MR140,Udupi District General Hospital,Safe & Recovered,9876210140,Aadhaar-4140-1140
